Text,WeekDay,Month,Day,Time,+SMT,Year,Location,Language,Followers_count,Friends_count
   . gt-d instantfollowback,mon,sep,30,19:02:19,+0000,2013,,en,8515,8394
rt channokitty dont understand why teachers strike for one day isnt is supposed to be until you get your own way,mon,sep,30,19:02:19,+0000,2013,,en,127,218
        .        - .,mon,sep,30,19:02:19,+0000,2013,,ru,19,22
|985| httpt.covetz51odvk,mon,sep,30,19:02:19,+0000,2013,,en,682,17
rt namasjung     pre-order  httpt.coea…,mon,sep,30,19:02:19,+0000,2013,canada st. johns ,en,0,53
delanji gib doch lieber damit an dass du sympatisch liebenswert flauschig und supernett bist -),mon,sep,30,19:02:19,+0000,2013,50737,de,518,326
rt cdcrock rt rawayana 09nov junto a cdcrock y desordenpublico (entradas en httpt.copimcpyyzoj ) anfiteatrosambil ccs httpt…,mon,sep,30,19:02:19,+0000,2013,barquisimeto,es,320,439
 o ses  teki sibel 16 yandaysa vay halimize  kzn damarlarinda kan yerine hormon dolayor resmen ajsfkjdjsajakakf,mon,sep,30,19:02:19,+0000,2013,bilkent university,tr,200,178
no a la privatizaci?n de teatros p?blicos del ayuntamiento de madrid ?os acord?is de cuando el ere de macsa pues peor... tfgp?blico,mon,sep,30,19:02:19,+0000,2013,madrid,es,1884,2012
chef_rene no mamartssss jajajaja que miedo...,mon,sep,30,19:02:19,+0000,2013,distrito federal,es,480,442
rt mehkimontana does that make me shallow nope,mon,sep,30,19:02:19,+0000,2013,chalk zone flo ridaaa,en,700,355
pprt ray me ligou desesperada pra me acordar pra ve o clip...pprt  amo elase nau fosse ela tava fudida ... tudoqueelaquer3030,mon,sep,30,19:02:19,+0000,2013,zona norte - rj,pt,49,178
ima need for amber to quit her job to stay at home amp flirt with me.,mon,sep,30,19:02:19,+0000,2013,910ft lee va (army),en,628,90
nesharachelle dscott6788 made my day watching them play call of duty lmao haha,mon,sep,30,19:02:19,+0000,2013,,en,139,177
esta es dianita o suca como la llaman en la urbanizaci?n en donde es muy bien cuidada ella es la mam? de los... httpt.cofshdoc6zwa,mon,sep,30,19:02:19,+0000,2013,cuenca-ecuador,es,223,188
rt caraphernatasha aw cute i just randomly started crying again. my life is so fabby ),mon,sep,30,19:02:19,+0000,2013,cardiff,en,5634,4609
rt sayingsforgirls if youre a guy and you make an effort to post pictures of you amp your girlfriend randomly or just in general i give yo…,mon,sep,30,19:02:19,+0000,2013,fort myers  florida,en,136,351
rt yzd8 (1)                ,mon,sep,30,19:02:19,+0000,2013,,ar,207,279
rt pepatahku lupa temen jangan lupa orang tua gak boleh tapi lupa mantan harus beserta kenangan pahitnya,mon,sep,30,19:02:19,+0000,2013,yogyakarta,en,77,123
itz_mike_chris dont be jor d,mon,sep,30,19:02:19,+0000,2013,right by ur side,en,237,189
alguien que me compre un play station y el cd de gta v porfavor (,mon,sep,30,19:02:19,+0000,2013,,es,2005,286
happy hour from 4pm to 7pm today  come in for 1 off tall boys bottles and pints.  we also have 1.95 appetizers available,mon,sep,30,19:02:19,+0000,2013,maryland,en,0,0
mamypoko129     ,mon,sep,30,19:02:19,+0000,2013,thailand,en,30,130
we can improve your instagram and twitter followerz up to 10000 followers interested click on httpt.coxd0gp19zgl,mon,sep,30,19:02:19,+0000,2013,chicago,en,1105,1669
_maddie_q httpt.cocafijmkuum,mon,sep,30,19:02:19,+0000,2013,,en,0,0
pfrvgab se num falo refrigerante ,mon,sep,30,19:02:19,+0000,2013,goi?nia - eua,pt,250,213
dover ma head on crash - 23 farm st. reporting multiple injuries. ma requested,mon,sep,30,19:02:19,+0000,2013,middleboro ma,en,248,598
httpst.cox8u5tihu0w - essssssse sabe pedir em namoro kkkkkkkkkkkkkkkkkk booooa ,mon,sep,30,19:02:19,+0000,2013,,pt,371,427
rt zodiacohoy c?ncer debes de tener en tu vida prioridad q cumplir y no estar con la mente tan dispersa hay realmente cosas importantes…,mon,sep,30,19:02:19,+0000,2013,argentina,es,4577,4455
rt commonblackgiri me at school tomorrow httpt.cotujc4lh3mg,mon,sep,30,19:02:19,+0000,2013,,en,81,102
prlmosh fabskovic valentine_idgaf iinoaa_ wat gebruik je dure woorden je bent zelf ook gewoon een kk kind,mon,sep,30,19:02:19,+0000,2013,amsterdam,nl,1320,562
getting on looks like the new comedy you need from hbo (video) httpt.cohucnt0bsw3 fun,mon,sep,30,19:02:19,+0000,2013,the earth,en,110,556
este gordo insoportable-.-,mon,sep,30,19:02:19,+0000,2013,,es,76,203
llegu?-.,mon,sep,30,19:02:19,+0000,2013,,es,1058,213
en las nubes de tosa encontrar?s una parte de la historia de jap?n pero tambi?n aventura romance... sum?rgete en ?l y deja que te atrape,mon,sep,30,19:02:19,+0000,2013,espa?a,es,1813,1796
she better than me. cuz i would not be working everyday... pregnant... while he sit on his ass daily. no maam. negative,mon,sep,30,19:02:19,+0000,2013,where im at,en,254,226
roromidiaz crei que el era diferente pero realmente me equivoque..,mon,sep,30,19:02:19,+0000,2013,,es,475,371
love is beautiful ,mon,sep,30,19:02:19,+0000,2013,new york,en,722,180
q putaa malaleche ma entrao carahoooo,mon,sep,30,19:02:19,+0000,2013,,es,355,199
y x_x,mon,sep,30,19:02:19,+0000,2013,,es,1634,1363
maybe if ofa hurrys up we can go eat breakfast  mcdonalds ahahahahah  mostimport mealoftheday hurryupofa,mon,sep,30,19:02:19,+0000,2013,,en,181,613
rt ihumorado t? solteiro porque ningu?m merece uma pessoa t?o lindo e t?o maravilhoso quanto eu,mon,sep,30,19:02:19,+0000,2013,,pt,0,12
overloadmusic us pleasee for all your fans... we will screenshot it xx,mon,sep,30,19:02:19,+0000,2013,,en,468,1643
everything i wanted to say in one text ..,mon,sep,30,19:02:19,+0000,2013,san antonio tx,en,388,193
seriously like we would have fun doing the weirdest shit and just randomly decide to do things thebes,mon,sep,30,19:02:19,+0000,2013,knittelfeld austria,en,0,0
       ,mon,sep,30,19:02:19,+0000,2013,,ru,14,175
rt ihumorado t? solteiro porque ningu?m merece uma pessoa t?o lindo e t?o maravilhoso quanto eu,mon,sep,30,19:02:19,+0000,2013,,pt,1,12
rt iapmm_ imarianadlasm_ no. en mi casa pq,mon,sep,30,19:02:19,+0000,2013,puerto ordazvenezuela.,es,397,261
feel so sick never realised morning sickness lasted this long ,mon,sep,30,19:02:19,+0000,2013,,en,400,430
make sure you rsvp  httpst.cobcqdt9yvyc httpt.co6ldgsdnqck,mon,sep,30,19:02:19,+0000,2013,,en,36,366
mishan1000               ,mon,sep,30,19:02:19,+0000,2013, ,ar,3071,2453
primebane mmm what kind of cheese did you go for,mon,sep,30,19:02:19,+0000,2013,606 1st street sw calgary ab,en,1631,2002
la 6gtgtgtgtgtgtgtgt ptdrrrr la gal?re,mon,sep,30,19:02:19,+0000,2013,9308,fr,430,294
insomniacpsyche class home work repeat daily lol,mon,sep,30,19:02:19,+0000,2013,spartan nation ,en,602,605
day 2 of flowering is hardest on me because i cant check on them during dark hours -( new pic tonight.,mon,sep,30,19:02:19,+0000,2013,los angeles ca,en,10,6
judge told jafarpour he still has time to make a future but im going to have to put an obstacle in its way.,mon,sep,30,19:02:19,+0000,2013,,en,1472,723
rt busterposey thanks to the sfgiants fans for the support all season. you stayed with us through the ups and downs. well be back stron…,mon,sep,30,19:02:19,+0000,2013,,en,97,94
rt irenegonzalezzz que asco de gente colega,mon,sep,30,19:02:19,+0000,2013,torremolinos y valdepe?as ,es,595,495
rt gabytasuniaga chavezviveenmillones de periodistas que tenemos pocos espacios independientes para trabajar ya que cerr? canales de tv…,mon,sep,30,19:02:19,+0000,2013,venezuela ,es,374,199
im just gonna go back to sleep....,mon,sep,30,19:02:19,+0000,2013,,en,128,116
rt tonygaskins they might not like it but they sure cant stop it keep winninghe broke up with her with this text amp,mon,sep,30,19:02:19,+0000,2013,abell united states,en,49,163
amaneci en la playa ,mon,sep,30,19:02:19,+0000,2013,,es,94,118
rt kehlani_ mac dre monday.,mon,sep,30,19:02:19,+0000,2013,where waldo was spotted,en,1703,103
drop hints about your crush — no. httpt.comueazjda29,mon,sep,30,19:02:19,+0000,2013,,en,48,67
rt dwyork414 someone tell these hoes that im single for the night ,mon,sep,30,19:02:19,+0000,2013,hartsville tn,en,159,257
daffsakadavez true true but still... it would have been better if they were still together,mon,sep,30,19:02:19,+0000,2013,birmingham,en,1362,1239
teamnogueira ultimatecombatchallenge16 viernes 18 oct venetocasino desde 30 d?lares en todos los blockbuster de panam? mma,mon,sep,30,19:02:19,+0000,2013,panama panama,es,3597,621
rt stephstagram_ summer 2013 was the best summer of my life no doubt,mon,sep,30,19:02:19,+0000,2013,dc,en,3004,266
imsorry20100 roo7yfdak13      ,mon,sep,30,19:02:19,+0000,2013,,ar,652,680
eu tava t?o normal mal hj e claro que eu esbanjo swag,mon,sep,30,19:02:19,+0000,2013,fan account,pt,693,640
no me valoraste nunca me quisiste no me diste amor por eso me perdiste.,mon,sep,30,19:02:19,+0000,2013,,es,526,538
s?yletmeye ?almyorum sadece i?inde kalmasn bence kime ne s?yl?y?ceksen s?yle ),mon,sep,30,19:02:19,+0000,2013,t?rkiye,tr,29,71
•••          ,mon,sep,30,19:02:19,+0000,2013,instagram-amiraa000,ar,3202,92
rt lightsguideus si llorar fuera un deporte yo ya estar?a en las olimpiadas.,mon,sep,30,19:02:19,+0000,2013,5sos,es,13381,12343
aiiolaad_ this week sha“holybrymo olaad_ yea...so wen will u be coming around ”,mon,sep,30,19:02:19,+0000,2013,lekki|| ajah,en,157,231
mucho cuidado con juzgarme la piedra que hoy lanzas hacia mi puede ser con la que tropieces ma?ana.,mon,sep,30,19:02:19,+0000,2013,algeciras (c?diz),es,223,134
rt jozuin juancruzlomello vos andateeeee mo ri te,mon,sep,30,19:02:19,+0000,2013,,id,658,58
rt bubbly_diegi stretch it rtquestionnier ladies what if after everything you open and see his dick is very small what will you do…,mon,sep,30,19:02:19,+0000,2013,polokwane,en,315,289
prank crackers ,mon,sep,30,19:02:19,+0000,2013,norwich girl3,en,1417,1870
  2 730        httpt.coowji56o68o android androidgames gameinsight,mon,sep,30,19:02:19,+0000,2013,,ru,1,16
xtombarton circawaves haha no problem,mon,sep,30,19:02:19,+0000,2013,sheffield,en,578,523
that annoying kid in class who constantly reminds the teacher that we had homeworkim not saying youre ugly im just sayi,mon,sep,30,19:02:19,+0000,2013,,en,49,92
{       } [115]httpt.coytwycjedy5,mon,sep,30,19:02:19,+0000,2013,,en,66,213
rt jesusgraces now faith is being sure of what we hope for amp certain of what we do not see. -heb 111,mon,sep,30,19:02:19,+0000,2013,uae,en,78,133
          ..      ..  httpt.coyzsgdclibf ___,mon,sep,30,19:02:19,+0000,2013,,ar,1157,1011
rt huffpostquebec affaire turcotte intoxication volontaire httpt.cogr9cebyvt3,mon,sep,30,19:02:19,+0000,2013,qu?bec,fr,12,32
este sol hasta que lo pone de goma...,mon,sep,30,19:02:19,+0000,2013,,es,25,143
rt zodiacohoy aries hoy volver?s a comunicarte con una persona a la q pensabas nunca m?s ver pero por el destino de la vida esto se volv…,mon,sep,30,19:02:19,+0000,2013,,es,218,371
cele mai noi produse romanesti - in magazinul online dacic cool httpt.cosjja8rtqnt,mon,sep,30,19:02:19,+0000,2013,bucharest,en,60,44
       ,mon,sep,30,19:02:19,+0000,2013,pechora,ru,26,43
caught by the train,mon,sep,30,19:02:19,+0000,2013,duval county fl,en,513,465
rt niallerscrews were going to loose arent we never in your wildest dreams emabiggestfans one direction,mon,sep,30,19:02:19,+0000,2013,,en,181,115
joshhockin  when do you arrive on the island,mon,sep,30,19:02:19,+0000,2013,victoria,en,173,302
there is so much i should probably be doing but im taking a nap. thank you god for the huge amounts of stress placed on me lately. not,mon,sep,30,19:02:19,+0000,2013,district 12 ,en,437,980
rt j_cartwrightnot talk dirty to me im gonna fuck your fucking fanny off you twat,mon,sep,30,19:02:19,+0000,2013,england,en,53,227
rt spnturkeyfans 9.sezonun balamasna 8 g?n 14 saat kald httpt.cogx1gchyzcv,mon,sep,30,19:02:19,+0000,2013,purgatory | mystic falls ,tr,791,720
oooohh aja sih,mon,sep,30,19:02:19,+0000,2013,,en,324,260
           .,mon,sep,30,19:02:19,+0000,2013,,ar,1177,1628
hodonreally omg yay,mon,sep,30,19:02:19,+0000,2013,,en,6006,4916
wallah je pourrai pas faire retouraupensionnat je tuerai un prof cest oblig?.,mon,sep,30,19:02:19,+0000,2013,corsica  hell,fr,960,93
oh boy ..,mon,sep,30,19:02:19,+0000,2013,ig  swaaazy_,en,658,607
mas miedo me caus? la grabaci?n de ch?vez.,mon,sep,30,19:02:19,+0000,2013,caracas.,es,625,326
rt onepunchjohnson no. just…no.,mon,sep,30,19:02:19,+0000,2013,,en,72,54
rt maariaflores que flojera tu actitud.,mon,sep,30,19:02:19,+0000,2013,,es,179,232
rt ilovethatdour imvnix0 dique,mon,sep,30,19:02:19,+0000,2013,r.i.p granpa 9.28.13 ,en,1051,600
la alcaldesa reconoce “el esfuerzo y tes?n” de javier m?rida tras su “haza?a” de cruzar a nado el canal de la mancha httpt.cokshmihijef,mon,sep,30,19:02:19,+0000,2013,marbella,es,268,272
nuevo,mon,sep,30,19:02:19,+0000,2013,.,es,223,141
greeks had a death penalty... just sayin.(youtube httpt.co1sxswhqvlk),mon,sep,30,19:02:19,+0000,2013,isle of man,en,480,73
chris__971 trs bien et toi ,mon,sep,30,19:02:19,+0000,2013,,fr,508,592
rt quoteado_ mon astuce pour avoir autant de followers envoies followers au 81156 succ?s garantis 45,mon,sep,30,19:02:19,+0000,2013,,fr,27896,51
in the end you?ˆll realize that the best thing in your life is not a thing aycqvmm58 this product will be available,mon,sep,30,19:02:19,+0000,2013,callej?n diagon.,en,49,64
      .,mon,sep,30,19:02:19,+0000,2013,,ru,5,10
littlemixomfg caught up with the drama and stuff yet or,mon,sep,30,19:02:19,+0000,2013,,en,1003,809
como se descobriu o lugar mais fundo do mar httpt.coihftb30ubd,mon,sep,30,19:02:19,+0000,2013,s?o paulo sp brasil,en,93857,282
there is a guy on probation in here hes wearing the ankle tracker thingy,mon,sep,30,19:02:19,+0000,2013,,en,30,82
.larkycanuck fordcarsonm cant wait to read about peppers latest adventure,mon,sep,30,19:02:19,+0000,2013,calgary alberta,en,873,1749
nossa o twitter ta muito legal -_-,mon,sep,30,19:02:19,+0000,2013,lago sul,pt,211,213
kamu lagi kamu lagi yg buat hp aku penuh dgn panggilan tak terjawab puluhan x sms puluhan x yg itu2 aja yg dikirim( dasar org gilak -_-,mon,sep,30,19:02:19,+0000,2013,fakultas ek.akuntansi(umsu),id,166,384
httpt.coqqa0u2ipu9,mon,sep,30,19:02:19,+0000,2013,cork ireland,en,4,7
franbarcelo7 rossiquiero mi casco,mon,sep,30,19:02:19,+0000,2013,,es,750,486
 ,mon,sep,30,19:02:19,+0000,2013,,ar,156,788
si ole vuelve a titular algo referido a mor?n con alg?n juego de palabras y el apellido de nuestro dt me ofendo el gallo llega engranado,mon,sep,30,19:02:19,+0000,2013,mor?n buenos aires,es,223,499
comencemos la semana diferente.,mon,sep,30,19:02:19,+0000,2013,,es,461,419
lals131999 then what is this final aruments  ka tamasha ,mon,sep,30,19:02:19,+0000,2013,riding into the  horizon ,en,38,104
be sure to attend the womenengineeringthefuture expo in calgary this week  httpt.coted9cl2lvp  apega_ab supporting,mon,sep,30,19:02:19,+0000,2013,edmonton ab,en,175,596
rt twitairline oh du hast beim paintball aber heftig einstecken m?ssen wash? warumna dein gesicht...das ist mein make-u…,mon,sep,30,19:02:19,+0000,2013,germany,de,305,296
pos?es devant m6 avec ma tati,mon,sep,30,19:02:19,+0000,2013,neverland ,fr,361,410
“prookhalid              ”,mon,sep,30,19:02:19,+0000,2013,,ar,89,60
w ... httpt.cor16inkauku,mon,sep,30,19:02:19,+0000,2013,,ja,435,352
             . .,mon,sep,30,19:02:19,+0000,2013,kuwait   ,ar,1600,1592
rt 1king__ ..          .,mon,sep,30,19:02:19,+0000,2013,doha ,en,184,345
pausa,mon,sep,30,19:02:19,+0000,2013,,es,600,336
amber0biebss buuzzziiinngggg,mon,sep,30,19:02:19,+0000,2013,o v e r b o a r d,en,636,2002
rt _ffb_             _ffb_                  1432,mon,sep,30,19:02:19,+0000,2013,,ar,668,824
julyreports shomokhalislam  damn and i just drew a picture of muhammed. (,mon,sep,30,19:02:19,+0000,2013,,en,14,23
new avii,mon,sep,30,19:02:19,+0000,2013,forest city,en,837,628
sonunda liderlik koltugu sahibini buldu,mon,sep,30,19:02:19,+0000,2013,izmir,tr,102,51
rt jawadhino serhatakkus3 y kiff devicque quest au claudel la,mon,sep,30,19:02:19,+0000,2013,,fr,758,484
rt batatareal poster oficial de em chamas no brasil httpt.cobpria37p46,mon,sep,30,19:02:19,+0000,2013,,pt,427,386
httpt.coquczafk4ak  apexdc 4 0,mon,sep,30,19:02:19,+0000,2013,,en,0,0
willcaapsjoliot moi et astan on devait jouer contre eux en sport cest des groupes de 2.,mon,sep,30,19:02:19,+0000,2013,europe ,fr,226,202
this week needs to fly by quick as hell,mon,sep,30,19:02:19,+0000,2013,,en,202,185
te he so?ado tanto que hasta mi almohada se ha enamorado de ti.,mon,sep,30,19:02:19,+0000,2013,venezuela.,es,665,826
mellythemonkey im sure you used to follow me,mon,sep,30,19:02:19,+0000,2013,,en,1398,1999
bibulorenn ,mon,sep,30,19:02:19,+0000,2013,bretagne,fr,94,137
2……,mon,sep,30,19:02:19,+0000,2013,,ja,151,143
rt token_hiphop a dollar might turn to a million,mon,sep,30,19:02:19,+0000,2013,yogyakarta,id,270,2
apoya nuestra campa?a “devolviendo sonriss”,mon,sep,30,19:02:19,+0000,2013,caracas  venezuela.,es,14954,15720
so this is what it feels like,mon,sep,30,19:02:19,+0000,2013,birmingham al,en,130,226
rt lasniatorswag  rt follow and ill follow back you ,mon,sep,30,19:02:19,+0000,2013,,en,46268,26644
maricaarmen18 muchas gracias guapa ),mon,sep,30,19:02:19,+0000,2013,,es,169,195
manami543 (?)calling() 20130930 190219,mon,sep,30,19:02:19,+0000,2013,36,ja,10578,12224
camila me faz a mesma pergunta umas 40 vezes heuheu,mon,sep,30,19:02:19,+0000,2013,,pt,464,556
rt itsozanozi follow me and ill follow back promise,mon,sep,30,19:02:19,+0000,2013,canc?n m?xico. ,es,975,96
breaking area men gutterferret amp synice365 now dont know what show to watch,mon,sep,30,19:02:19,+0000,2013,beltline calgary,en,137,42
adriaortega40conmelendi que el problema es del que mira,mon,sep,30,19:02:19,+0000,2013,,es,17,67
…,mon,sep,30,19:02:19,+0000,2013,,ja,1409,338
hannah_tennantt thanks booboo ,mon,sep,30,19:02:19,+0000,2013,grandville mi ,en,276,292
rt so_sexy689              `,mon,sep,30,19:02:19,+0000,2013, ,ar,2347,2353
rt hejashton il meglio di insegreto pt33mary poppins pt2 hahahahahaa httpt.codmbvpxxorr,mon,sep,30,19:02:19,+0000,2013,,it,3615,2522
rt frxshh modeling is work. dont claim that title unless you profit from what you do. your only a model if you get paid not the other w…,mon,sep,30,19:02:19,+0000,2013,,en,752,593
rt bieberannual follow trick tweet rt if you want to gain follow me amp everyone that retweets make sure you follow everyone back h…,mon,sep,30,19:02:19,+0000,2013,,nl,226,43
frank lampard si juan mata no es titular prefiero cederle mi titularidad desde que lleg? al chelsea no ha hecho m?s que mejorar el club,mon,sep,30,19:02:19,+0000,2013,,es,517,722
sarahbartz no comment  pour me r?conforter va falloir plus quun mouchoir la...,mon,sep,30,19:02:19,+0000,2013,thionville,fr,45,62
sigam gtgtgt chupameulolly chupameulolly chupameulolly chupameulolly chupameulolly chupameulolly 3,mon,sep,30,19:02:19,+0000,2013,         ,pt,1054,982
kabirtaneja well atleast everything after the first 10 minutes. he froze to death in his car.,mon,sep,30,19:02:19,+0000,2013,doha qatar,en,47,71
rt _eljosh que se les acaben hasta las ganas de coger pero nunca los temas de conversaci?n.,mon,sep,30,19:02:19,+0000,2013,,es,37,115
rt ofwgktantoine non tauras pas httpt.cokph6ondkd2,mon,sep,30,19:02:19,+0000,2013,neufchef,fr,222,183
pelicula ver cazadores de sombras ciudad de hueso pelicula completa en espa?ol latino i castellano... httpt.coogujeajfn6 cine online,mon,sep,30,19:02:19,+0000,2013,,es,1099,1656
dramaftw lt3 tu le sais. je taime fort.,mon,sep,30,19:02:19,+0000,2013,,fr,39,108
