Text,WeekDay,Month,Day,Time,#NAME?,Year,Location,Language,Followerscount,Friendscount
smootharkano jajajaja tio somos los putos ajajaajaja serrars turiedc,mon,sep,30,19:02:12,0,2013,mlaga,es,2605,202
cassidyfaithhh about what you me homecoming see you on the dance floor,mon,sep,30,19:02:12,0,2013,,en,89,77
woke up in quite a funk today ran from some zombies and feeling a little better,mon,sep,30,19:02:12,0,2013,indianapolis in,en,202,301
coombemill baggiesbabe69 silverbrchcraft justbunting is everything still same as i am about to book the hotel xx,mon,sep,30,19:02:12,0,2013,new forest uk,en,8911,1242
austinsunic0rn ricambi ,mon,sep,30,19:02:12,0,2013,,it,184,177
rt lexienoelle05 is it friday yet,mon,sep,30,19:02:12,0,2013,greeley colorado ,en,170,161
samamad4srkpc haha mazak kar raha tha tum sach maan baithi,mon,sep,30,19:02:12,0,2013,maharashtraindia,en,174,134
 httptcowljfxr0kml interesante artculo kinect para xbox one httptcohsqqvbmemx,mon,sep,30,19:02:12,0,2013,,es,343,6
berkaysennnn zntden kendimi tweetlere vurdum aq,mon,sep,30,19:02:12,0,2013,,tr,122,87
mi razn para vivir  kingarturo23  juventusfc  la mia ragione di vita  kingarturo23 juventusfc,mon,sep,30,19:02:12,0,2013,napoli,it,66,141
rt latestabout1d harry is trying to strip for reception staff because hes so drunk but paul is stopping him via confirm1dupdate,mon,sep,30,19:02:12,0,2013,05  ashton4,en,7285,7628
rt stylesistan help me reach 17k follow me i follow back,mon,sep,30,19:02:12,0,2013,idoliebers  petfiras,es,5056,3286
rt camlovely yahs camlovely im not even sure probably is but well find out in 9lmaooooo,mon,sep,30,19:02:12,0,2013,,en,395,487
rt autocorrects i wake up with a good attitude everyday then idiots happen,mon,sep,30,19:02:12,0,2013,klang selangor,en,150,127
ahahahahah dd amk dddd httptcophnfv3kfno,mon,sep,30,19:02:12,0,2013,,tr,174,64
there is always an episode of the big bang theory on somewhere,mon,sep,30,19:02:12,0,2013,niagara falls ontario,en,1105,1251
alexiajors i sure will you can come too ,mon,sep,30,19:02:12,0,2013,surpriseaz,en,266,204
the exploits of sussie brought to you by mmurawski71 and adeckelman kittycat snapchat,mon,sep,30,19:02:12,0,2013,perrysburg oh,en,68,108
rt mysteriousfact according to some old myths birth marks are where you were killed in your last life,mon,sep,30,19:02:12,0,2013,hamilton ontario,en,426,205
lolprobablynot thats cause i wasnt there,mon,sep,30,19:02:12,0,2013,rapid city sd,en,529,473
rt iamdiddy luv to my brotha djkhaled and meekmill heres a few words for the dream chasers suffering from success dc3 httptc…,mon,sep,30,19:02:12,0,2013,fortaleza-ce brazil,en,850,1747
adeus barba ,mon,sep,30,19:02:12,0,2013,rio de janeiro ,pt,51,294
dudapagnossim haha  vish vai comear,mon,sep,30,19:02:12,0,2013,,pt,24,41
i hateeee when people  act like they cant walk cuz they got on new sneaks,mon,sep,30,19:02:12,0,2013,,en,656,276
eu coletei 52105 moedas de ouro httptconm2jopmgit android androidgames gameinsightbr,mon,sep,30,19:02:12,0,2013,,pt,2,12
a relationship means giving the best of yourself to someone that truly deserves italibabagcfr its trendy nowadays for p,mon,sep,30,19:02:12,0,2013,milky way,en,51,66
            httptcooyxqpputvj android androidgames gameinsight,mon,sep,30,19:02:12,0,2013,,ru,0,2
chinitaylalita lalitaamorir hoola bien todo muy bien  y uds que tal,mon,sep,30,19:02:12,0,2013,colombia,en,73,120
rt xnmr some people are just a headache,mon,sep,30,19:02:12,0,2013,north plainfield new jersey ,en,278,176
jimmyjohns thanks,mon,sep,30,19:02:12,0,2013,delphiin,en,622,1801
rnc cancels cnn boycott started over clinton film - httptcoz3mmuyjny1 httptcopt5guoevat,mon,sep,30,19:02:12,0,2013,,en,51,22
g4leitte si para ti es raro trabajar lunes martes viernes sbado o domingo si na de weas raras,mon,sep,30,19:02:12,0,2013,1313,es,333,439
aleja0789 su vaca escoja jajaja httptcoueevdrdoea,mon,sep,30,19:02:12,0,2013,,es,362,255
jamiebower biondo tinto,mon,sep,30,19:02:12,0,2013,,it,3874,1366
rt barbiesemox dasar cewe gatel suka gangguin laki orang cuiiihhhh,mon,sep,30,19:02:12,0,2013,ciujung,id,4,22
rt kafaadam yalnzlk koltukta uyuya kalp uyandnda zerine bir ey rtlmediini fark etmektir,mon,sep,30,19:02:12,0,2013,,tr,16020,12787
who is readyyyyy bangerz httptcoyqrjyvml9t,mon,sep,30,19:02:12,0,2013,pluto,en,1809,116
       httptco6uisjj1uyv,mon,sep,30,19:02:12,0,2013,,ru,9,21
taimur thm93 ayoowh lol i notice everything you dont know me im a secret agent b,mon,sep,30,19:02:12,0,2013,,en,308,206
noooshy4      httptcoyt70rrwxt8,mon,sep,30,19:02:12,0,2013,,ar,936,740
iammodeone frenchie - afrobeatloving httptcozgythdsjieomofrenchie ,mon,sep,30,19:02:12,0,2013,,en,975,607
rt otroalvaro la mesa de tu clase tu segunda cama,mon,sep,30,19:02:12,0,2013,,es,95,377
irealgirls selfshotrealgirls httptco1tgmtoqoqt,mon,sep,30,19:02:12,0,2013,,en,8822,122
jessransom so hes not dead i knew it,mon,sep,30,19:02:12,0,2013,,en,154,187
lmfao,mon,sep,30,19:02:12,0,2013,columbus ohio,en,41,32
crowd nearly lynches a businesswoman in aba for being a cat witch httptcoczywfhtt3v do rt,mon,sep,30,19:02:12,0,2013,worldwide,en,5658,2693
her grdmde kopuyom aq asdfghjkolsasdasdasd httptcosxogwpprap,mon,sep,30,19:02:12,0,2013,,tr,448,446
adrirccv quien eres y que me quieres preguntar,mon,sep,30,19:02:12,0,2013,joder solo se pensar en ti,es,620,388
 httptcoy0ojeu8j5v,mon,sep,30,19:02:12,0,2013,,ja,25,26
just chilling in our fort samcton14 httptcox2ljmeaz66,mon,sep,30,19:02:12,0,2013,,en,123,144
rt orgasmopotter vou avaliar fcs em   pode melhorar   legal   maravilhoso   tive um heart attack kibariamudaria tem q s…,mon,sep,30,19:02:12,0,2013,semi-deusa bia  deus ,pt,380,400
davidgoldstone1 sleep wots that leave home at 530am get home at 8pm 7 days a week no switch off hope u r well,mon,sep,30,19:02:12,0,2013,clevedon,en,78,64
rt kafaadam yalnzlk koltukta uyuya kalp uyandnda zerine bir ey rtlmediini fark etmektir,mon,sep,30,19:02:12,0,2013,,tr,20149,17234
bff httptcomjpiqpfeui,mon,sep,30,19:02:12,0,2013,,en,2,39
       20httptcoldlw99myhw,mon,sep,30,19:02:13,0,2013,,en,37,31
its not that im ignoring you its jus that i dnt find you interesting anymore ,mon,sep,30,19:02:13,0,2013,,en,54,72
gente tem mais um video da mari vou postar jaja ,mon,sep,30,19:02:13,0,2013,rio de janeiro rj,pt,1170,596
awwwwwwwwwwwwww my last rt is sooooo adorable,mon,sep,30,19:02:13,0,2013,south london ,en,399,356
all these hoes is my hoes,mon,sep,30,19:02:13,0,2013,mof hardware city,en,237,232
que hacemos,mon,sep,30,19:02:13,0,2013,,es,9,72
rt southknight7 can the bible be used to prove the bible – the gospel coalition blog httptcoy0s6vyhjsg via tgc,mon,sep,30,19:02:13,0,2013,,en,367,296
serpil igan 16 televizyonda 26 yanda gibi duruyor,mon,sep,30,19:02:13,0,2013,,tr,76,70
 — omfg quin eres c httptcornoacxj77a,mon,sep,30,19:02:13,0,2013,bucharest romania,es,554,765
met me babes,mon,sep,30,19:02:13,0,2013,,nl,1174,695
tewizzle i didnt do any of ur gf so why the hatredloll,mon,sep,30,19:02:13,0,2013,,en,356,208
looking like a newby with my nfinity bag because i lost my cheer bag ,mon,sep,30,19:02:13,0,2013,cheerleader ,en,599,383
bbm akan merambah windows phone httptco4qp2w5lcpc srudukfollow,mon,sep,30,19:02:13,0,2013,jakarta,id,57,66
                       ,mon,sep,30,19:02:13,0,2013,,en,336,137
sheswantsthed my parents never even gave me the sex talk they just sent me to public school,mon,sep,30,19:02:13,0,2013,in the middle of no where,en,757,628
       ,mon,sep,30,19:02:13,0,2013,,en,0,0
what irritates me is how everytime someone passes away the whole springfield is either related to them or they best friend smh,mon,sep,30,19:02:13,0,2013,above the clouds,en,751,872
drop like an earthquake ,mon,sep,30,19:02:13,0,2013,,en,109,191
gretchen stop trying to make pop a trace happen its not going to happen,mon,sep,30,19:02:13,0,2013,05-45-24-austin carlile,en,2318,298
paperbones i know im in a serious slump like writers block but for photographers lol p,mon,sep,30,19:02:13,0,2013,||  ||,en,350,381
a base de escribir se puede curar el alma otra cosa es que haya palabras que sean capaces de romperte,mon,sep,30,19:02:13,0,2013,,es,928,262
photo httptcoxuppetzvnz,mon,sep,30,19:02:13,0,2013,,en,32,79
rt ikrimeaktas takip aninda takippp 2debirtakiplesiyoruz,mon,sep,30,19:02:13,0,2013,,tr,888,882
everything seemed to be going wrong but then you smiled love taylor httptcoerkswky0io,mon,sep,30,19:02:13,0,2013,t 3350978-84238124,en,844,583
hay zi hay internet en el hospital jaja,mon,sep,30,19:02:13,0,2013,,es,338,552
rt lipstickfeem i be going through shit but youll never know because im to silly,mon,sep,30,19:02:13,0,2013,yo bitch house,en,1089,908
gottadreams ,mon,sep,30,19:02:13,0,2013,,es,194,910
danibenitez13 sal del banquillo y mira a tribuna que te estamos esperndo,mon,sep,30,19:02:13,0,2013,,es,294,486
enriquedediego lo que espaa pudo ser y no fue por la traicin 1 by r centeno httptcoye9bvcgqww lectura imprescindible,mon,sep,30,19:02:13,0,2013,,es,59,77
if miley cyrus wasnt hannah montana from disney channel no one would care about her twerking seriously,mon,sep,30,19:02:13,0,2013,,en,4139,2177
des jalouse qui se crois superieur mais ont ce demande pourquoi,mon,sep,30,19:02:13,0,2013,,fr,477,87
youtube ivamos apaados  jajaja zonadancefm  darselas tambien a electmusicspain y a todos los twiiter ke ponen las tracklist +,mon,sep,30,19:02:13,0,2013,ronda mlaga,es,374,272
paces around house mom shou khallasit daris- lek eh hala2 badde itsalla bi shweyet maththe look- the fuck u talkin bout boi,mon,sep,30,19:02:13,0,2013,beirut - winterfell - boston,en,275,114
  86 040        httptco5cxhdm0odq ipad ipadgames gameinsight,mon,sep,30,19:02:13,0,2013,   ,ru,27,7
que bien se siente pintarse las uas y saber que pilar no te as har quitar con quita esmalte olor a queso,mon,sep,30,19:02:13,0,2013,,es,628,533
                   ,mon,sep,30,19:02:13,0,2013,,ar,6118,5538
rt unaindia19 un nene me dijo antisocial y yo en la mente normal yo lo se,mon,sep,30,19:02:13,0,2013,,es,284,270
are u in america   comment plzzzz httptco9piwuegnh4 ,mon,sep,30,19:02:13,0,2013,uk glasgow,en,4,5
rt fitmotivator its not a problem to make mistakes everyone does but it is a problem if you dont learn from them,mon,sep,30,19:02:13,0,2013,,en,86,201
la gente non si pu fare i cazzi miei pubblicamente su un social network se hanno le palle mi scrivono in chat e me lo chiedono,mon,sep,30,19:02:13,0,2013,,it,83,64
fatihportakaltt  yazk kadna yaa,mon,sep,30,19:02:13,0,2013,,tr,0,4
such a weird lunch,mon,sep,30,19:02:13,0,2013,dublinn,en,679,1374
livinindream nie jestem pewna czy u mnie si da,mon,sep,30,19:02:13,0,2013,poland,en-gb,735,542
              ,mon,sep,30,19:02:13,0,2013,,ar,990,1288
babakan erdoan zel okullarda farkl dillerde eitim verilebilecek httptcovrakpzytrz,mon,sep,30,19:02:13,0,2013,bursa,tr,333,812
rooofa8                         ,mon,sep,30,19:02:13,0,2013,,en,94,49
+ ,mon,sep,30,19:02:13,0,2013,  saudi arabia,ar,1516,755
photo  httptcoosrminfbu3,mon,sep,30,19:02:13,0,2013,,pt,5,6
laurennromao sooowhat about manasquan by the sea point beach by the sea bayhead by the sea ect ,mon,sep,30,19:02:13,0,2013,point pleasant new jersey,en,253,257
yarin sevdiceimle buluaazzzz lt333333333333,mon,sep,30,19:02:13,0,2013,uak,tr,597,440
rt souhiirsouhir brrina75 envoi la foto dmoi et imaad75 on ete trop bg dessu,mon,sep,30,19:02:13,0,2013,paname zoo ,fr,46,40
just got this yeahfirstcheckin sticker check out my other stickers on getglue httptcokgqlmwlxrc,mon,sep,30,19:02:13,0,2013,,pt,0,5
   ,mon,sep,30,19:02:13,0,2013,,ru,1,1
natasha6fierce     -           ,mon,sep,30,19:02:13,0,2013,- ,ru,262,188
short females gt,mon,sep,30,19:02:13,0,2013,dmv,en,421,410
jubedahussain aliimaasyeda samameah stupid hoe  thank you very much homie,mon,sep,30,19:02:13,0,2013,,en,56,72
alevansygrimey que no ya veremos,mon,sep,30,19:02:13,0,2013,,es,48,67
srtagossip ahhh pero que enserio no piensas desbloquearme un motivo razonable,mon,sep,30,19:02:13,0,2013,,es,511,484
rt yt4x               …,mon,sep,30,19:02:13,0,2013, ,ar,2002,93
how the fuck does gareth barry have 500 pl games awful,mon,sep,30,19:02:13,0,2013,,en,273,204
                   ,mon,sep,30,19:02:13,0,2013,,ar,355,809
photo look in front of you for the future and not in the back of you for your past httptcojd89c6fyjz,mon,sep,30,19:02:13,0,2013,brooklyn ny,en,238,1676
httptcok5cy09ovui,mon,sep,30,19:02:13,0,2013,grimsby ,en,397,1996
httptco2wib4d5mgn,mon,sep,30,19:02:13,0,2013,buenos   aires   argentina,es,1035,2002
udah 3 chapter selamba je aku bace,mon,sep,30,19:02:13,0,2013,in your face,en,216,198
rt biot0557353535                     …,mon,sep,30,19:02:13,0,2013,,ar,35,78
poxacellas medeixaindelicada,mon,sep,30,19:02:13,0,2013,harrys bed,pt,157,352
rt askar12229          ,mon,sep,30,19:02:13,0,2013,aldmmam,en,623,738
yarin okulu ekme keyfiiiiiii,mon,sep,30,19:02:13,0,2013,zmir,tr,550,429
been emotionally intellectually amp physically burnt out since july,mon,sep,30,19:02:13,0,2013,39807114-75179006,en,170,634
skip still thinks rg3 will be better than luck  he gotta chill,mon,sep,30,19:02:13,0,2013,,en,964,1217
rt gdoproducoes galera tem pr-venda do novo cd viva por mim rolando na loja victor e leo httptco98qrntcmfese httptco9…,mon,sep,30,19:02:13,0,2013,aonde victoreleo estiver,pt,2111,150
yar yar ya yaamak istiyorumfazlasn degil gn ve gece gibi k ve yaz baharlar gibi glgemin gn iinde iki tarafna isabet eden gibi,mon,sep,30,19:02:13,0,2013,istanbul,tr,348,749
philiprainbow1 hi phillip just came across this tweet im guessing it was directed at me havent opened it yet actually shock horror,mon,sep,30,19:02:13,0,2013,,en,305,814
arada oldu 8 puan ne ektin be galatasaray  d,mon,sep,30,19:02:13,0,2013,,tr,28,44
rt juanricorivera1 apenas empezaba a conocerte,mon,sep,30,19:02:13,0,2013,chile,es,834,1317
bu hakime hanm kafasndaki tac karmaz m aq  hi  sezarn kars gibi duruyo aqq  karaday,mon,sep,30,19:02:13,0,2013,istanbul  bykekmece ,tr,277,101
i love my bubbaa amyallesjackson  mwahaha ,mon,sep,30,19:02:13,0,2013,hertfordshire,en,126,329
this drive home is really freaking me out ,mon,sep,30,19:02:13,0,2013,,en,229,166
hi sister  narrysshake,mon,sep,30,19:02:13,0,2013,,en,706,935
rt carlincorrea hoy arranco en deportes 100% el segmento de tigodtpy  a cargo de marceloburgosf con los resultados y mostrando el modo …,mon,sep,30,19:02:13,0,2013,paraguay,es,1034,256
sexyhalderlover hhhhhhhhhhhhhhhhhhhhhhhhhhhh m3 abla ibtesam 7t7beeh ,mon,sep,30,19:02:13,0,2013,,en,266,239
blooddyamonds hmu,mon,sep,30,19:02:13,0,2013,,en,760,738
 ipromoteyou  o-     500aday ipy openfollow  ipromoteyou openfollow 0400,mon,sep,30,19:02:13,0,2013,global,en,171,11
pretty pissed off ,mon,sep,30,19:02:13,0,2013,,en,17,62
tmb te amo e te amo tem diferena sim,mon,sep,30,19:02:13,0,2013,1d jb wk ,pt,1826,1777
rt munera123                        ,mon,sep,30,19:02:13,0,2013,,ar,1844,1876
rt claramoreno03 nvrrsonia clarooo ajaja y mas con nosotrasss,mon,sep,30,19:02:13,0,2013,,es,94,193
a mi me gusta dar un 100% en todo no incluye tareas de la casa,mon,sep,30,19:02:13,0,2013,guatemala,es,941,965
                 ,mon,sep,30,19:02:13,0,2013,,en,78,238
banda mxicore oh yea lml httptcoagrajheyro,mon,sep,30,19:02:13,0,2013,mexico df,es,36,121
pi pu pi pu,mon,sep,30,19:02:13,0,2013,mxico,es,523,368
             ,mon,sep,30,19:02:13,0,2013, kuwait pin268 d5b a9,ar,1937,1893
goingcrazynick shukariya bhai  hugs u  d chicmagnet09,mon,sep,30,19:02:13,0,2013,inderprastha   delhi ,en,618,1104
aaj teri yaad nei bohat dard diyakaata jo haath toh apne lahoo se tera naam likh diya,mon,sep,30,19:02:13,0,2013,united kingdom,en,125,113
ezgibasaran kald ki yarn br gn trbanli hakim davam reddetti diyen dangalaklarn olmayacann garantisi yok,mon,sep,30,19:02:13,0,2013,istanbul,en,586,307
rt melanieshoe the road is for cars and the sidewalk is for bicycles and pedestrians bye,mon,sep,30,19:02:13,0,2013,,en,320,204
                ,mon,sep,30,19:02:13,0,2013,united arab emirates - shj ,en,164,171
saviorredrobin damian raises an eyebrow was that an invitation he takes the bait what about a bath,mon,sep,30,19:02:13,0,2013,,en,247,217
rt rashedzahrany                httptco4zcfptdpnd,mon,sep,30,19:02:13,0,2013,,ar,0,90
prefeitura de aracaju faz entrega de 30 novos nibus coletivos httptcopphj19lmgj,mon,sep,30,19:02:13,0,2013,aracaju brazil,pt,4278,487
rt 7znq8                 ,mon,sep,30,19:02:13,0,2013,s,en,106,143
josephdwayne2 tenu traditionelles des indiennes rooh,mon,sep,30,19:02:13,0,2013,,fr,1154,1091
me and 1094 ellen fans are watching on getglue httptco8bqn0tqdf7,mon,sep,30,19:02:13,0,2013,,pt,0,5
no sers capaz de odiarme tan slo quera ilustrar que quiero a arriesgarme y conocerte porque el miedo al fin cay,mon,sep,30,19:02:13,0,2013,all donde solamos gritar,es,1096,726
rt forbestech ibm smarter planet voice how ibms watson will transform business and society httptcov0sit4q6ij ibm,mon,sep,30,19:02:13,0,2013,baton rouge la,en,87991,33266
es que ya no tengo brazo pa cortarme y en las piernas no puedo porque con el baador se ve,mon,sep,30,19:02:13,0,2013,storybrooke ,es,195,221
rt austinmahone back in miami  starting rehearsals,mon,sep,30,19:02:13,0,2013, cape townsouth africa,en,119,277
a bit cheeky isnt it categorising tweeters as unpopular or self obsessed jee,mon,sep,30,19:02:13,0,2013,olathe city ks usa,en,0,0
rahii saadalkadeeb abom3taz joojee66 bnmshl azamsssmafs alqahtniq8 i300i 1 -   httptco32o4gtju4p unfalert,mon,sep,30,19:02:13,0,2013,,ar,1861,1815
alacakaranlk edward ve bella httptcogallorfrct,mon,sep,30,19:02:13,0,2013,,tr,2,20
today stats 2 followers 2 unfollowers and followed one person via httptcongipwfszyr,mon,sep,30,19:02:13,0,2013,tachiravenezuela,es,415,410
rt mgeorgiio iamkaarma mddr ctait pour te faire kifer ta vue ,mon,sep,30,19:02:13,0,2013,nemours,fr,517,291
httptcope8npmn0m4   ,mon,sep,30,19:02:13,0,2013,,ru,17,25
 - naverhttptcompbaobbdd911,mon,sep,30,19:02:13,0,2013,,ja,484,479
anyways hello my little sailors,mon,sep,30,19:02:13,0,2013,the land of prostitutes,en,1548,1806
httptcon2genqug5g,mon,sep,30,19:02:13,0,2013,,es,134,306
windows phone se acerca al 10% de cuota en europa httptcoz5zkqohik6,mon,sep,30,19:02:13,0,2013,valencia espaa ,es,3966,3695
rt pajaropolitico es indiscutible que la naturaleza tiene su propio equilibrio luis felipe puente de proteccincivil,mon,sep,30,19:02:13,0,2013,america,es,1238,2001
rt shinanmarie tomorrow is october this year has gone by so fast,mon,sep,30,19:02:13,0,2013,phoenix,en,63,192
today stats no new followers one unfollower via httptcoxmu653zgvv,mon,sep,30,19:02:13,0,2013,,en,931,278
no sei o que twettar,mon,sep,30,19:02:13,0,2013,,pt,139,102
football anyone,mon,sep,30,19:02:13,0,2013,,en,80,146
hasta los huesos solo calan los besos que no has dado,mon,sep,30,19:02:13,0,2013,extremaydura - espaa,es,263,217
rt lolgop fox news five reasons americans already love obamacare — plus one reason why they’re gonna love it even more soon httptco…,mon,sep,30,19:02:13,0,2013,,en,12,96
